,HY_2080_1#FIQC102_2.PV,HY_2080_1#FIC103_2.PV,HY_2080_1#FIC8.PV,HY_2080_1#FIC8.MV,HY_2080_1#FI702.PV,HY_2080_1#FIC701.PV,HY_2080_1#FIC1_1.PV,HY_2080_1#FI105.PV,HY_2080_1#FIQ101.PV,HY_2080_1#FI131.PV,HY_2080_1#AIAS102.PV,HY_2080_1#AIAS103.PV,HY_2080_1#AI701.PV,HY_2080_1#TIA703.PV,HY_2080_1#AI705.PV,HY_2080_1#AIAS704.PV,HY_2080_1#PIC104.PV,HY_2080_1#PdI2.PV,HY_2080_1#PIA2.PV,HY_2080_1#PdI1.PV,HY_2080_1#PI1.PV,HY_2080_1#TI1003.PV,HY_2080_1#LIC701.PV,HY_2080_1#FIC3.MV,HY_2540_1#TI702.PV
30-Mar-26 08:00:36,44809.84375,87781.17969,312.9732056,60,41896.24609,1595.497192,6912.307617,24000.67188,221301.7188,233.0565186,99.84706116,0.124578871,12.77802849,-184.1281738,99.90462494,0.344854951,7.160109043,4.295066357,35.49217224,5.284714222,423.4102173,I/O Timeout,292.2853088,32,-180.7202911
30-Mar-26 08:10:36,44730.17578,87533.96094,327.1337585,60,42466.74609,1634.958008,6901.744141,24031.52344,221200.6406,366.084137,99.85560608,0.13344726,12.83412361,-184.1511383,99.90357208,0.341975957,6.992883682,4.28435564,35.50320435,5.274953365,423.234314,I/O Timeout,310.4488525,32,-180.7263031
30-Mar-26 08:20:36,44704.88672,87781.5625,328.5332336,60,41958.25781,1636.652832,6919.823242,23885.16211,221139.5313,263.9709473,99.86722565,0.097884119,12.83099174,-184.1372375,99.90547943,0.34065935,7.050705433,4.295819759,35.56044006,5.26798296,423.6133118,I/O Timeout,288.0666199,32,-180.7041779
30-Mar-26 08:30:36,44899.76563,87334.16406,329.7770996,60,42392.59766,1646.857178,6916.213867,24075.70508,220886.0625,497.9984436,99.87211609,0.122365035,12.75544453,-184.1372375,99.90796661,0.341214299,7.023167133,4.259542465,35.55574417,5.257962704,423.6357117,I/O Timeout,286.7763062,32,-180.7088623
30-Mar-26 08:40:36,45342.25391,87329.32031,325.7099609,60,41703.69531,1644.695068,6855.654785,24021.54102,221117.9688,798.7736206,99.86707306,0.129019186,12.76601505,-184.1420288,99.90853882,0.341779858,6.94806385,4.273765564,35.34985733,5.266886711,423.4165955,I/O Timeout,317.4450073,32,-180.7008972
30-Mar-26 08:50:36,44968.65234,87271.71875,327.9311523,60,41982.07031,1683.241699,6869.975586,23958.49023,220696.3281,860.6958618,99.85492706,0.126794964,12.85955048,-184.1700134,99.90912628,0.341517448,7.016379356,4.268778801,35.38582993,5.282830715,423.2179565,I/O Timeout,322.6480713,32,-180.7217407
30-Mar-26 09:00:36,45128.47656,87385.82813,322.8248596,60,42210.35156,1707.040649,6883.557617,24099.91992,220962.1719,859.1028442,99.84894562,0.124554962,12.98476601,-184.1513367,99.90838623,0.34032163,6.999140739,4.25826025,35.35315323,5.277837276,423.5385742,I/O Timeout,301.7017822,32,-180.7595367
30-Mar-26 09:10:36,44122.82422,87929.03125,319.1407166,60,42126.19531,1716.36853,6896.663086,24107.02734,220750.4531,847.6403198,99.86322021,0.106524721,12.85573769,-184.1327362,99.90814209,0.3405433,6.946211338,4.326390743,35.66387939,5.302991867,423.7543945,I/O Timeout,277.6769409,32,-180.7934418
30-Mar-26 09:20:36,44430.17188,87946.75,315.9667358,60,42047.91797,1707.137573,6953.330566,23950.79102,220816.8438,837.262085,99.88822937,0.106750287,12.47807884,-184.1185303,99.91223907,0.342078149,6.954728127,4.315991879,35.65913773,5.315104961,423.9198608,I/O Timeout,285.3586121,32,-180.7898254
30-Mar-26 09:30:36,44909.58984,87319.11719,317.8730164,60,42615.27734,1694.656128,6914.106445,23840.14844,221216.6094,840.3046875,99.88895416,0.100071386,12.21693325,-184.1372375,99.92105865,0.346811116,6.965438843,4.240512371,35.32349396,5.291034222,423.3174133,I/O Timeout,301.9122314,32,-180.7757568
30-Mar-26 09:40:36,45446.46094,87229.0625,320.2689819,60,42264.76172,1675.890259,6898.916016,23875.67969,220740.375,822.2426758,99.8765564,0.135242894,12.36114788,-184.1415863,99.92539978,0.353844047,6.956930637,4.243474007,35.30554962,5.287615776,423.1809692,I/O Timeout,300.9241028,32,-180.771759
30-Mar-26 09:50:36,45205.5,87292.11719,316.4353943,60,42305.98438,1697.838013,6906.70166,24011.2207,220947.4063,818.2429199,99.86989594,0.129023194,12.6086483,-184.1559601,99.92693329,0.36006248,7.022825718,4.25028038,35.31287384,5.296061039,423.0809326,I/O Timeout,291.0749817,32,-180.7611389
30-Mar-26 10:00:36,45100.66406,87282.11719,315.3548279,60,42642.03516,1700.651611,6883.410156,23980.29492,220970.0781,816.552002,99.8650589,0.126726061,12.81473255,-184.1559601,99.92417908,0.364215165,7.068861008,4.250884533,35.35759354,5.299959183,423.0888062,I/O Timeout,308.1375427,32,-180.7539825
30-Mar-26 10:10:36,45140.60547,87634.51563,323.7162476,60,42221.01953,1688.835815,6900.268066,23793.50586,220801.3906,809.62677,99.85964203,0.124605834,12.83773422,-184.1439056,99.92456055,0.364912093,7.036369324,4.27224493,35.50426102,5.279914379,423.453064,I/O Timeout,293.5930481,32,-180.7572174
30-Mar-26 10:20:36,44293.60156,87922.04688,309.6995239,60,41725.33984,1710.717041,6687.044922,21509.81641,221108.1719,659.0408325,99.93503571,0.128915876,12.65624428,-184.1091461,99.92284393,0.364900559,6.825683117,4.56883049,35.89742661,5.656030655,424.9863281,I/O Timeout,315.9770203,32,-180.7464905
30-Mar-26 10:30:36,45670.66406,87793.25781,307.1284485,60,41810.05078,1680.785156,6767.077637,22082.66797,220932.6406,634.0577393,99.98791504,0.105136245,11.26177979,-184.1091156,99.92243958,0.364907086,6.994609356,4.342507362,35.53731537,5.454850197,423.6724243,I/O Timeout,290.6390991,32,-180.7444305
30-Mar-26 10:40:36,45679.03125,87055.10156,319.5458069,60,42254.04688,1533.2677,6799.27832,22717.48242,220851.875,648.9094238,99.91727448,0.106622405,11.78578854,-184.1369781,99.91182709,0.362912685,7.060945034,4.27309227,35.25368881,5.365768909,422.9839783,I/O Timeout,292.6386719,32,-180.7614288
30-Mar-26 10:50:36,45707.74609,87099.78906,317.9754333,60,41075.82422,1601.250122,6805.851563,22591.7793,220907.7969,614.6973877,99.91274261,0.108917356,12.10604382,-184.1653442,99.90708923,0.357901096,6.976891994,4.280034065,35.26702118,5.366972446,422.9435425,I/O Timeout,280.2460632,32,-180.7614746
30-Mar-26 11:00:36,45700.75781,87110.14063,318.0403137,60,42272.30859,1645.240845,6785.195801,22633.75977,220887.6094,588.2079468,99.90068817,0.10045106,12.72631454,-184.153656,99.90809631,0.353241354,7.106550217,4.28535223,35.43703842,5.348237991,423.5263672,I/O Timeout,294.3981323,32,-180.7901611
30-Mar-26 11:10:36,44100.32031,87792.8125,306.8239746,60,41755.35938,1653.422485,6824.062012,22669.75391,220965.6094,596.3986206,99.93056488,0.106548183,12.87385654,-184.1599121,99.90719604,0.3518022,7.005514622,4.394139767,35.61797333,5.3603158,423.9137878,I/O Timeout,307.3985901,32,-180.7888947
30-Mar-26 11:20:36,44408.5625,87010.07031,286.096405,60,42087.78906,1658.597534,6968.847656,22650.91406,220583.75,638.111145,99.95152283,0.104649901,12.30771542,-184.1746826,99.90798187,0.353836715,5.061258316,4.363011837,35.64989471,5.379078865,424.0144348,I/O Timeout,285.0464478,32,-180.7863617
30-Mar-26 11:30:36,45048.82422,86464.78125,306.7541199,60,42155.95703,1644.240845,6751.998047,22406.71289,219134.7813,642.9729614,99.88510132,0.104796156,12.35111713,-184.1867828,99.90753937,0.354910493,7.020184994,4.229298592,35.12319565,5.293884754,422.0092468,I/O Timeout,299.0859375,32,-180.7792053
30-Mar-26 11:40:36,45012.67578,86469.98438,310.2103882,60,41556.82813,1655.990967,6742.353027,22588.46875,219978.9219,641.7496948,99.88294983,0.099941701,12.63792133,-184.1564331,99.90786743,0.355441749,7.020607948,4.245035648,35.20215225,5.319611549,423.256134,I/O Timeout,288.0544128,32,-180.7687225
30-Mar-26 11:50:36,45863.90234,87742.35938,316.993866,60,41633.42969,1704.553467,6756.740723,22164.99609,221266.5469,643.5852051,99.95185089,0.106327564,12.24948978,-184.1372375,99.90865326,0.357729256,7.165025711,4.249828815,35.68764877,5.364187717,424.2755737,I/O Timeout,300.5317383,32,-180.7556
30-Mar-26 12:00:36,45002.94141,86090.16406,317.3122253,60,42229.46875,1737.490112,6723.797363,22158.92773,221114.4063,622.9594116,99.865242,0.10849537,12.72915268,-184.1803894,99.90853882,0.361489058,7.177515507,4.253970623,35.5658989,5.34935236,424.2944946,I/O Timeout,294.1480408,32,-180.7604218
30-Mar-26 12:10:36,45205.24609,86351.40625,314.1199646,60,42521.9375,1773.635132,6763.884766,22483.33789,221132.9531,599.7529907,99.92774963,0.1048702,12.72040939,-184.1746826,99.91457367,0.3675749,7.00117445,4.271857262,35.80471802,5.338385582,424.581604,I/O Timeout,289.4900513,32,-180.76828
30-Mar-26 12:20:36,45018.94922,85763.05469,317.3179932,60,42528.86328,1735.183716,6788,22510.00391,221135.5469,635.5042114,99.87195587,0.098194718,13.02686214,-184.1811829,99.92123413,0.376212448,6.977575779,4.230144024,35.540802,5.300016403,423.5368347,I/O Timeout,310.7560425,32,-180.7821045
30-Mar-26 12:30:36,44968.24609,86406.78125,309.4539795,60,42434.73438,1706.812134,6744.522949,22527.16797,220395.125,456.9854736,99.87937927,0.110115372,13.0514946,-184.1933899,99.92267609,0.382109821,6.99393034,4.258944035,35.4889946,5.323719025,423.429718,I/O Timeout,301.7814331,32,-180.7831116
30-Mar-26 12:40:36,44367.49609,86373.61719,299.4458008,60,42438.5,1690.955688,6785.398926,22550.44531,221023.25,60.44412231,99.88942719,0.103048213,13.07340336,-184.187149,99.92233276,0.3868967,7.004846096,4.269579887,35.61654282,5.301690102,423.8015442,I/O Timeout,291.4368896,32,-180.7766876
30-Mar-26 12:50:36,45272.10156,86259.85938,291.8173828,60,41956.69922,1707.828735,6778.631836,22512.61523,220725.4531,77.53864288,99.90476227,0.122905582,12.75706196,-184.1746826,99.92511749,0.390881807,6.989402771,4.224646091,35.33758163,5.314266682,423.7333374,I/O Timeout,290.8457336,32,-180.7801056
30-Mar-26 13:00:36,45338.64844,86468.63281,286.9153137,60,41906.46094,1710.69519,6745.320801,22566.60742,220511.5781,262.6791382,99.90943146,0.126613438,12.53348923,-184.1994171,99.92556,0.392859966,7.050537109,4.22312212,35.30318451,5.311349392,422.967865,I/O Timeout,301.4421082,32,-180.8034515
30-Mar-26 13:10:36,45217.93359,86589,291.5604248,60,41848.89063,1673.724365,6755.853516,22552.19727,220699.875,129.617691,99.87595367,0.128283143,12.82261181,-184.2121124,99.9252243,0.395216525,7.038897991,4.241947651,35.20867157,5.325344563,422.3420105,I/O Timeout,285.7780151,32,-180.7992706
30-Mar-26 13:20:36,45422.81641,87360.28906,290.9762878,60,42225.42188,1679.40686,6746.015137,22569.75977,221040.4219,145.4481506,99.89559937,0.124368697,12.87821484,-184.2178345,99.92478943,0.396509111,7.064563274,4.24406147,35.29217529,5.34738493,422.2492371,I/O Timeout,295.3405457,32,-180.7947083
30-Mar-26 13:30:36,45660.34766,87051.53125,290.8978882,60,41937.30469,1666.777344,6737.799805,22333.75781,220910.2813,581.0774536,99.87731934,0.128615633,12.98499012,-184.230835,99.92588806,0.396062255,7.083973408,4.23184967,35.19649506,5.326226234,422.3877869,I/O Timeout,286.047821,32,-180.8004456
30-Mar-26 13:40:36,45033.17969,86964.14844,295.9993896,60,42610.63281,1651.574097,6799.299316,22544,221129.7813,712.159668,99.87334442,0.124570727,13.13722992,-184.230835,99.92533112,0.394361526,6.49408102,4.251118183,35.20289993,5.327994347,422.5563965,I/O Timeout,293.3369751,32,-180.8003082
30-Mar-26 13:50:36,45191.24609,87185.6875,293.7468567,60,41799.76953,1630.994629,6779.86377,22571.50195,221250.2656,775.3634033,99.87345123,0.128133535,13.06371689,-184.2362366,99.92675781,0.392052531,7.043932438,4.261940002,35.19299316,5.326711178,422.2621765,I/O Timeout,292.4992371,32,-180.8131714
30-Mar-26 14:00:36,44802.73438,87141.625,303.7147522,60,42142.67969,1630.703857,6781.248047,22623.59961,220899.5313,772.3056641,99.87332916,0.12354017,13.15100479,-184.2442932,99.92479706,0.391718537,6.891958714,4.277092934,35.17979431,5.315511703,422.1987915,I/O Timeout,302.1072693,32,-180.8163147
30-Mar-26 14:10:36,44002.69531,87849.34375,290.4852295,60,42069.77734,1732.676514,6790.574219,22422.67383,220983.6875,721.4459229,99.90618896,0.124811918,12.93330479,-184.230835,99.92520905,0.393058747,7.00241375,4.304206371,35.45375061,5.314869404,422.3069763,I/O Timeout,290.7049866,32,-180.8425903
30-Mar-26 14:20:36,45115.35156,87098.5,294.9317322,60,42234.10156,1774.197144,6769.523438,22443.24414,220953.0625,723.2097778,99.90538025,0.134503543,12.75422573,-184.2257385,99.92544556,0.394274741,6.984613895,4.259465218,35.23787689,5.318694115,422.3472595,I/O Timeout,285.8328857,32,-180.8268433
30-Mar-26 14:30:36,45025.61328,87388.73438,297.0484314,60,41906.25,1878.009399,6777.041992,22380.86133,221214.7031,755.8140869,99.91494751,0.200468376,12.72549725,-184.2121124,99.92840576,0.400339305,7.054367542,4.27523613,35.30815125,5.33411932,422.5765076,I/O Timeout,310.335022,32,-180.8088989
30-Mar-26 14:40:36,45179.82813,87313.64844,299.0421143,60,42222.60156,1859.650146,6241.32959,22577.5293,220695.3594,751.1126709,99.92794037,0.197083414,12.70868206,-184.2121124,99.93816376,0.413039953,7.010326385,4.25317812,35.28769302,5.325726032,422.6007385,I/O Timeout,283.5833435,32,-180.8177338
30-Mar-26 14:50:36,45109.37891,87651.78906,298.7583923,60,42388.49609,1848.679321,6249.119141,22549.25391,220885.4844,708.7160645,99.93617249,0.223578468,12.62572861,-184.2170563,99.94058228,0.425685197,7.031511307,4.292637348,35.28632736,5.360030174,422.6716309,I/O Timeout,287.6347046,32,-180.823822
30-Mar-26 15:00:36,45645.63672,86854.03125,300.0466003,60,42484.91406,1766.388062,6243.013672,22520.87109,220898.0781,738.7692871,99.91346741,0.205305859,12.65317345,-184.230835,99.93927002,0.432724327,7.020709991,4.245321751,35.21136093,5.34233427,422.0962219,I/O Timeout,287.3927612,32,-180.8235016
30-Mar-26 15:10:36,45391.78125,86893.625,302.4413757,60,42289.80469,1653.872314,6250.585938,22464.51367,220312.6719,730.6541138,99.90924835,0.199126139,12.86788559,-184.230835,99.93774414,0.438075572,7.015259266,4.251693249,35.23419189,5.350857735,422.2570496,I/O Timeout,305.7606201,32,-180.8045807
30-Mar-26 15:20:36,44947.47266,87587.30469,296.4588318,60,41605.33594,1606.426514,6302.072754,22607.33398,220876.5,728.1642456,99.90586853,0.206366256,12.97115135,-184.2260132,99.93178558,0.441820264,7.006528378,4.298220158,35.3278389,5.373276711,422.6008606,I/O Timeout,308.624054,32,-180.8079987
30-Mar-26 15:30:36,45485.01563,87280.8125,292.9871826,60,41800.42969,1626.778076,6266.689453,22458.25977,221336.9375,731.53302,99.90045929,0.201426744,12.79093647,-184.2121124,99.930336,0.441898823,7.030701637,4.277997971,35.32746124,5.363289833,422.6964111,I/O Timeout,289.8233948,32,-180.8198853
30-Mar-26 15:40:36,45412.66797,87232.90625,301.0344238,60,41796.25781,1613.568237,6276.536621,22451.58008,221245.6563,721.1738281,99.87779999,0.19440493,12.89808178,-184.2169342,99.92802429,0.437291622,6.981637001,4.255467892,35.2329483,5.347448349,422.6159058,I/O Timeout,301.576355,32,-180.8324432
30-Mar-26 15:50:36,45320.78516,86924.73438,298.7559814,60,41348.65625,1566.934204,6254.962891,22404.99219,221231.0938,711.3074341,99.86243439,0.202765822,13.01760769,-184.230835,99.92723083,0.43744874,7.018628597,4.263337135,35.12380219,5.346788406,422.5976257,I/O Timeout,331.0256042,32,-180.8428345
30-Mar-26 16:00:36,45614.14844,86862.97656,298.005127,60,41603.1875,1563.989624,6273.689941,22620.8457,221232.2188,727.2513428,99.8592453,0.200832769,13.05622196,-184.230835,99.92723083,0.43226558,7.058930874,4.260635853,35.12472534,5.332819939,422.4920959,I/O Timeout,302.5147095,32,-180.8383331
30-Mar-26 16:10:36,45512.91016,86860.30469,295.6898499,60,41922.00391,1580.846069,6243.522461,22516.68164,221139.0313,722.442627,99.84158325,0.181747809,13.11878586,-184.230835,99.92856598,0.426301897,6.999804974,4.225924015,35.05789185,5.329307079,422.1664429,I/O Timeout,286.6000366,32,-180.8357086
30-Mar-26 16:20:36,45472.09375,86665.75781,296.4647522,60,41960.72266,1605.641479,6221.372559,22516.11914,221154.125,723.9048462,99.84921265,0.186893344,13.10191536,-184.2258911,99.92783356,0.419358552,7.035374641,4.256531715,35.22351837,5.356631756,422.4232483,I/O Timeout,303.4241028,32,-180.8240356
30-Mar-26 16:30:36,44811.91406,87258.40625,292.8935547,60,42340.58984,1687.632568,6282.806152,22562.87891,221053.5156,721.7197266,99.86610413,0.183067679,13.00737381,-184.2121124,99.92683411,0.416397989,7.078218937,4.304724693,35.42235565,5.372718334,422.8926086,I/O Timeout,264.6698303,32,-180.8209076
30-Mar-26 16:40:36,45369.55078,87014.64844,296.4815063,60,41960.17188,1717.985107,6263.335938,22569.12891,220990.0938,711.7044678,99.86971283,0.176702246,12.88220501,-184.2121124,99.91242981,0.415867805,6.896833897,4.263916016,35.24428558,5.330401421,422.8389282,I/O Timeout,290.5117188,32,-180.8264313
30-Mar-26 16:50:36,45593.28906,87020.90625,297.100647,60,42116.67188,1721.982544,6271.459473,22578.31836,221859.7813,722.3674927,99.86767578,0.18111369,12.89345264,-184.2169037,99.88157654,0.41564697,7.061451912,4.251392365,35.27476501,5.356795788,422.6923828,I/O Timeout,299.9977417,32,-180.836731
30-Mar-26 17:00:36,44574.97266,87255.65625,305.5006714,60,41592.49609,1730.961304,6292.777344,22654.57422,221381.5313,616.1071777,99.86459351,0.175641224,12.95852757,-184.2261658,99.78794861,0.416294873,7.054564476,4.300497055,35.3538208,5.338291168,423.0040588,I/O Timeout,288.6194153,32,-180.7966766
30-Mar-26 17:10:36,43840.21484,87616.14844,373.1221313,75,41925.21094,1731.651611,6288.658691,22536.25586,221143.9375,566.5212402,99.90280914,0.158683673,12.79549122,-184.1887207,99.38930511,0.413331389,7.008789063,4.33150959,35.57347107,5.302030563,423.8370667,I/O Timeout,296.8746643,32,-180.7694702
30-Mar-26 17:20:36,43852.6875,86989.57031,399.1340027,75,42095.64844,1712.242554,6425.895508,22594.31445,221334.4688,580.9917603,99.94645691,0.152768046,12.43599796,-184.1700592,98.73287964,0.408968091,4.817531586,4.438386917,35.37300873,5.367160797,423.9451904,I/O Timeout,335.353363,32,-180.7832031
30-Mar-26 17:30:36,43653.38281,87336.01563,410.8033447,75,41993.37109,1713.99353,6306.774414,22544.25,219826,576.1749878,99.96543121,0.173151776,12.06324387,-184.1837006,98.94558716,0.410839349,6.760365009,4.319268703,35.24501801,5.252311707,422.6752014,I/O Timeout,351.021698,32,-180.7950745
30-Mar-26 17:40:36,44959.6875,86724.45313,319.1313782,60,42706.97266,1717.751587,6222.648926,22478.94531,221536.5,539.9570923,99.95178223,0.153146312,12.06611443,-184.1682739,99.20578003,0.413902581,6.974055767,4.253058434,35.05064392,5.299870014,424.318512,I/O Timeout,300.2009277,32,-180.8227539
30-Mar-26 17:50:36,45644.28125,87965.77344,317.8731689,60,42099.92969,1759.467773,6275.148926,21944.29688,221141.7969,585.8290405,100.0057755,0.154569313,11.77366829,-184.1227875,99.43469238,0.411153346,7.069729805,4.287388325,35.76816177,5.394031048,424.1729431,I/O Timeout,312.9803467,32,-180.8081055
30-Mar-26 18:00:36,45467.30859,87541.32813,315.3139343,60,42535.98828,1737.587646,6281.354004,22321.68164,221284.2344,565.9894409,99.95611572,0.157552108,12.10255337,-184.1372375,99.59786224,0.416169047,7.086563587,4.325889111,35.82942963,5.426321983,424.0498047,I/O Timeout,307.5231018,32,-180.8181305
30-Mar-26 18:10:36,45801.31641,87662.32031,310.4027405,60,41965.53125,1785.776001,6258.922363,22447.43359,220943.8906,551.8662109,99.9675293,0.152497917,12.1462698,-184.1372375,99.70643616,0.421044797,6.911774635,4.317376614,35.69174957,5.435085773,424.0740662,I/O Timeout,301.3825073,32,-180.8258209
30-Mar-26 18:20:36,45523.42578,87271.78125,319.2861938,60,42123.08203,1669.288574,6300.359863,22576.46875,220901.6719,539.8269043,99.90605927,0.128665373,12.64502716,-184.1446838,99.77835846,0.420310795,6.947994709,4.314331055,35.71939468,5.387405872,424.2088623,I/O Timeout,293.5010986,32,-180.8201447
30-Mar-26 18:30:36,45145.44531,87574.71094,320.6351929,60,41908.4375,1559.954102,6322.106934,22788.05078,220825.7656,587.1556396,99.92795563,0.147883311,12.68363667,-184.1596069,99.82440186,0.419073552,7.019106865,4.333132744,35.84158325,5.394346714,424.4438782,I/O Timeout,305.3218994,32,-180.8014526
30-Mar-26 18:40:36,45711.18359,87613.03125,324.254364,60,41803.94922,1571.591187,6309.967285,22701.29883,220909.6719,561.9880981,99.91320038,0.157101706,12.52086926,-184.1670837,99.85079956,0.416247576,7.014795303,4.320898533,35.63655853,5.390398979,423.9897156,I/O Timeout,300.0024414,32,-180.8005981
